video_name,optimal_crf,optimal_preset,quality_score,file_size_mb,edge_density,motion_score,brightness,color_variance,resolution,fps,duration
video_086.mp4,30,medium,96.44350000000003,4.30611515045166,0.003573765902589581,0.031797077688135444,0.20798109840047885,0.15275607170606093,2073600,29.97002997002997,39.239200000000004
video_087.mp4,30,medium,94.28800000000003,3.354334831237793,0.0029499963831018518,0.06112694708206151,0.19242926793981482,0.11182284874047692,2211840,25.0,24.88
video_088.mp4,30,medium,97.75210000000003,2.22249698638916,0.006060510259487883,0.01857984736362494,0.16896468583575405,0.17779395739823903,2073600,29.97002997002997,25.325300000000002
video_089.mp4,30,faster,93.04750000000003,4.673887252807617,0.004586379142300194,0.00955778904926168,0.367409393454019,0.2421197440396061,2073600,29.97002997002997,36.06936666666667
video_090.mp4,30,medium,93.89800000000001,3.9334421157836914,0.020409432870370368,0.17355093329065066,0.48758280900130113,0.24608374655589624,921600,29.97002997002997,25.291933333333333
video_091.mp4,28,fast,90.89770000000003,6.488329887390137,0.08555601242690057,0.039363846038133726,0.1553741054055943,0.21442503188926576,921600,29.97002997002997,35.96926666666667
video_092.mp4,28,fast,90.89770000000003,6.488329887390137,0.08555601242690057,0.039363846038133726,0.1553741054055943,0.21442503188926576,921600,29.97002997002997,35.96926666666667
video_093.mp4,30,medium,97.77160000000002,9.150567054748535,0.002016210848193873,0.11518401002970038,0.11723915417361502,0.18818177766593214,2073600,29.97002997002997,25.625600000000002
video_094.mp4,30,faster,90.1465,12.473577499389648,0.053133641453953946,0.030531251050660322,0.15929274990881404,0.23060645984340636,2073600,29.97002997002997,34.968266666666665
video_095.mp4,30,medium,95.7766,2.1931495666503906,0.0071452872983870964,0.06035948435797931,0.550913059651504,0.2688340650138634,921600,29.97002997002997,29.7297
video_096.mp4,30,medium,91.15660000000001,16.802927017211914,0.07682192742956631,0.08731889585045356,0.2248138877929693,0.30809652978884594,2073600,29.97002997002997,37.60423333333333
video_097.mp4,28,fast,90.89770000000003,6.488329887390137,0.08555601242690057,0.039363846038133726,0.1553741054055943,0.21442503188926576,921600,29.97002997002997,35.96926666666667
video_098.mp4,30,faster,90.12250000000002,2.3502044677734375,0.0213229580026455,0.017897333396092778,0.044648206639909045,0.07639266247987338,2073600,25.0,27.68
video_099.mp4,30,faster,94.27240000000002,2.343855857849121,0.00037253432652738217,0.015068117029137842,0.2079939239990472,0.1487682651903475,2073600,25.0,38.96
video_100.mp4,30,faster,92.2243,6.6119585037231445,0.023149836033950617,0.026256988789555836,0.09300491967491728,0.15533212449986694,2073600,30.0,30.0
video_101.mp4,30,faster,92.08090000000001,3.465512275695801,0.001961171012020793,0.02672271643579854,0.4880530949201481,0.14567390655849163,2073600,25.0,37.36
video_102.mp4,30,faster,90.11170000000001,8.354325294494629,0.11099791467113666,0.04444153512099284,0.3973326145512483,0.20824570453935637,2073600,29.97002997002997,27.660966666666667
video_103.mp4,30,medium,94.3993,3.3542919158935547,0.008757137345679013,0.037753490416760585,0.39746108740821434,0.22611870323466307,2073600,29.97002997002997,28.628600000000002
video_104.mp4,30,faster,93.2677,3.5225725173950195,0.007421098036694101,0.02208748319543867,0.4007482947783023,0.23822753573204983,2073600,29.97002997002997,34.367666666666665
video_105.mp4,30,medium,94.3993,3.3542919158935547,0.008757137345679013,0.037753490416760585,0.39746108740821434,0.22611870323466307,2073600,29.97002997002997,28.628600000000002
video_106.mp4,30,medium,96.33699999999999,3.0233583450317383,0.011916869901895943,0.041727343070573,0.32664529319636804,0.17659403089474493,2073600,25.0,27.84
video_107.mp4,30,faster,95.641,1.169569969177246,0.03352801519468186,0.012946772951464536,0.720756729139899,0.2823119999736529,2073600,29.97002997002997,25.025000000000002
video_108.mp4,30,medium,94.55260000000001,2.8100547790527344,0.004265162037037037,0.09874154504748145,0.3432273648178407,0.21587005949435897,2073600,25.0,24.6
video_109.mp4,30,medium,92.0503,6.915713310241699,0.03317216435185185,0.10671540324835767,0.4365963946381022,0.2081939384686066,2073600,24.0,29.125
video_110.mp4,26,faster,91.10230000000001,21.662813186645508,0.11335388473409307,0.12027044733179174,0.4196289377940556,0.24031099117822516,2073600,29.97002997002997,36.9369
video_111.mp4,26,medium,91.66750000000002,47.87376880645752,0.07696368751881963,0.15879911383631387,0.3985666710855902,0.20052794609610952,2073600,25.0,40.08
video_112.mp4,30,faster,91.74550000000002,4.86580753326416,0.019297717866443447,0.027856988175553578,0.539205673444146,0.0811429683531836,2211840,23.976023976023978,26.77675
